CustomerID,Gender,Age,MaritalStatus,TenureMonths,Region,CreditCardType,AccountBalance,CreditLimit,TransactionsLast6Months,AvgTransactionValue,LatePayments,CustomerServiceCalls,OnlineBankingUsagePercent,OffersRedeemed,SatisfactionScore,Churn,ChurnReason,CustomerLifetimeValue,RiskSegment
CUST02849,Male,37,Married,31,Chennai,Gold,119931,154899,47,10985,3,1,23,6,4,Yes,Poor Service,340535,Medium
CUST02850,Female,33,Married,61,Bengaluru,Silver,53790,96626,35,38710,2,1,51,8,4,Yes,Low Satisfaction,2361310,Medium
CUST02851,Female,46,Married,8,Kolkata,Gold,66253,101735,47,8414,4,1,38,5,2,Yes,Technical Issues,67312,High
CUST02852,Male,31,Single,69,Ahmedabad,Silver,39707,65535,37,41219,4,1,72,4,2,Yes,High Fees,2844111,Medium
CUST02853,Male,35,Single,1,Tier-2 Cities,Silver,178754,329080,26,9302,1,0,36,1,5,Yes,Low Satisfaction,9302,High
CUST02854,Female,51,Single,79,Mumbai,Platinum,692923,971794,35,41788,3,2,97,0,4,Yes,Better Offers Elsewhere,3301252,Medium
CUST02855,Female,53,Single,100,Chennai,Silver,1012486,1549429,47,33814,2,0,33,3,1,Yes,Technical Issues,3381400,Medium
CUST02856,Male,53,Married,71,Hyderabad,Gold,331289,590902,22,48798,3,0,39,6,3,No,nan,3464658,Medium
CUST02857,Female,35,Divorced,46,Hyderabad,Silver,348589,674429,20,20065,0,0,39,2,4,Yes,Low Satisfaction,922990,Medium
CUST02858,Male,50,Married,108,Tier-2 Cities,Silver,42197,60436,12,28117,1,1,36,4,4,No,nan,3036636,Medium
CUST02859,Male,28,Married,117,Mumbai,Silver,102986,174888,36,42266,4,0,91,7,4,Yes,Technical Issues,4945122,Medium
CUST02860,Male,28,Married,91,Kolkata,Silver,302223,592650,46,26109,3,3,49,1,4,Yes,Better Offers Elsewhere,2375919,Medium
CUST02861,Male,18,Single,99,Rural Areas,Platinum,75231,129328,25,44733,3,1,10,8,5,Yes,Low Satisfaction,4428567,Medium
CUST02862,Female,54,Divorced,91,Mumbai,Silver,54983,105250,39,20871,1,0,77,4,3,No,nan,1899261,Medium
CUST02863,Male,29,Divorced,20,Hyderabad,Platinum,284429,555143,6,48884,1,0,58,4,4,No,nan,977680,Medium
CUST02864,Male,36,Married,82,Tier-2 Cities,Gold,60485,117551,45,19624,2,0,25,2,5,No,nan,1609168,Medium
CUST02865,Female,28,Single,40,Chennai,Silver,58601,105879,38,13217,2,0,59,1,4,No,nan,528680,Medium
CUST02866,Male,44,Married,2,Rural Areas,Gold,73642,120896,21,48693,7,3,7,8,1,Yes,Low Satisfaction,97386,High
CUST02867,Female,34,Single,94,Rural Areas,Gold,24416,31189,38,38169,1,1,27,3,5,No,nan,3587886,Medium
CUST02868,Female,24,Married,61,Tier-2 Cities,Gold,254943,351353,22,26772,2,0,83,4,1,Yes,Better Offers Elsewhere,1633092,Medium
CUST02869,Female,42,Married,102,Bengaluru,Silver,433430,608801,29,12342,3,1,59,2,4,No,nan,1258884,Medium
CUST02870,Male,23,Single,94,Pune,Silver,35582,43645,17,38976,4,1,88,5,3,Yes,Better Offers Elsewhere,3663744,Medium
CUST02871,Female,29,Divorced,71,Kolkata,Platinum,722689,926153,41,2582,2,1,9,4,5,No,nan,183322,Medium
CUST02872,Female,18,Divorced,103,Rural Areas,Platinum,544689,782067,17,26761,1,2,62,2,1,Yes,Poor Service,2756383,Medium
CUST02873,Male,23,Divorced,77,Mumbai,Platinum,41916,53341,45,21470,2,1,60,9,1,Yes,Technical Issues,1653190,Medium
CUST02874,Female,39,Married,97,Pune,Silver,299151,399554,9,10295,0,0,74,0,3,No,nan,998615,Medium
CUST02875,Female,18,Single,104,Ahmedabad,Gold,145592,181048,38,45809,2,0,25,9,5,No,nan,4764136,Low
CUST02876,Female,23,Married,30,Hyderabad,Silver,731228,1121137,29,33528,1,0,22,2,2,No,nan,1005840,Medium
CUST02877,Female,37,Married,30,Mumbai,Silver,582495,1081729,25,20680,4,2,62,2,1,No,nan,620400,High
CUST02878,Female,32,Single,87,Tier-2 Cities,Silver,45045,83324,6,46835,1,1,18,4,5,No,nan,4074645,Medium
CUST02879,Male,57,Married,45,Pune,Gold,315118,606259,6,27851,2,1,17,8,2,No,nan,1253295,Medium
CUST02880,Female,56,Married,24,Hyderabad,Silver,493953,887376,4,39250,2,0,49,3,5,No,nan,942000,Medium
CUST02881,Female,29,Single,84,Chennai,Silver,106426,148523,0,33768,3,2,18,1,4,No,nan,2836512,Medium
CUST02882,Male,43,Single,92,Bengaluru,Platinum,43794,77161,45,1515,2,1,14,0,1,No,nan,139380,Medium
CUST02883,Male,45,Single,56,Chennai,Silver,42587,76786,17,43793,3,1,15,6,2,No,nan,2452408,Medium
CUST02884,Male,32,Married,83,Mumbai,Silver,66339,108430,12,24989,1,2,19,8,3,No,nan,2074087,Medium
CUST02885,Female,23,Married,61,Tier-2 Cities,Silver,66117,122026,24,37231,0,1,18,5,3,No,nan,2271091,Medium
CUST02886,Male,37,Single,113,Delhi,Platinum,130156,163607,39,12366,1,3,74,8,4,No,nan,1397358,Medium
CUST02887,Female,36,Divorced,13,Delhi,Gold,43315,72588,7,45515,2,3,70,3,4,Yes,Technical Issues,591695,High
CUST02888,Female,33,Single,80,Bengaluru,Silver,52817,83657,9,35974,2,0,18,5,2,Yes,Low Satisfaction,2877920,Medium
CUST02889,Male,42,Married,56,Mumbai,Platinum,194872,359376,31,15772,1,1,87,1,1,Yes,Better Offers Elsewhere,883232,Medium
CUST02890,Male,30,Married,15,Rural Areas,Platinum,777841,1013035,16,32661,0,1,30,9,1,No,nan,489915,High
CUST02891,Female,26,Married,11,Bengaluru,Silver,437209,599019,37,2599,1,3,51,4,3,Yes,Better Offers Elsewhere,28589,High
CUST02892,Male,39,Single,12,Chennai,Gold,48291,79533,14,6886,1,2,47,6,4,Yes,Better Offers Elsewhere,82632,High
CUST02893,Female,41,Divorced,86,Tier-2 Cities,Gold,630723,1234806,14,5838,0,1,7,5,3,No,nan,502068,Medium
CUST02894,Male,26,Divorced,89,Kolkata,Gold,672246,851439,47,8800,3,0,49,0,2,Yes,Poor Service,783200,Medium
CUST02895,Male,47,Married,3,Hyderabad,Silver,1046968,1878995,39,21900,0,3,60,2,3,Yes,Technical Issues,65700,High
CUST02896,Male,20,Married,24,Mumbai,Platinum,591960,807622,19,25141,0,0,87,4,3,No,nan,603384,Medium
CUST02897,Female,32,Single,89,Bengaluru,Gold,565378,726148,14,4797,1,1,7,8,4,No,nan,426933,Medium
CUST02898,Male,35,Married,9,Pune,Silver,41559,62995,34,19832,0,0,12,0,4,Yes,Poor Service,178488,High
CUST02899,Female,31,Married,92,Pune,Silver,36353,60580,5,41673,2,2,73,9,1,Yes,Low Satisfaction,3833916,Medium
CUST02900,Female,32,Married,46,Rural Areas,Silver,156129,290651,29,48362,2,3,18,8,1,Yes,High Fees,2224652,High
CUST02901,Female,56,Married,94,Mumbai,Silver,32361,55264,7,15701,0,0,49,0,1,No,nan,1475894,Medium
CUST02902,Female,29,Married,71,Tier-2 Cities,Gold,706222,1125247,30,45882,2,1,22,1,3,No,nan,3257622,Medium
CUST02903,Male,62,Single,60,Mumbai,Silver,128865,184088,47,46629,1,1,56,3,3,Yes,Technical Issues,2797740,Medium
CUST02904,Female,42,Single,11,Pune,Silver,1379542,1978321,46,34308,1,0,96,5,5,Yes,High Fees,377388,Medium
CUST02905,Female,38,Single,10,Delhi,Gold,607653,1103778,31,13310,3,2,29,0,2,Yes,Better Offers Elsewhere,133100,High
CUST02906,Male,42,Single,3,Tier-2 Cities,Silver,96169,124178,44,8488,1,1,93,6,5,Yes,Poor Service,25464,High
CUST02907,Female,63,Married,19,Tier-2 Cities,Platinum,49735,65509,14,40827,2,0,28,8,2,Yes,High Fees,775713,Medium
CUST02908,Male,28,Married,2,Tier-2 Cities,Silver,46499,82572,17,20079,2,1,100,8,4,Yes,High Fees,40158,High
CUST02909,Female,26,Married,17,Chennai,Silver,274588,540618,12,21983,1,0,60,8,3,Yes,Low Satisfaction,373711,Medium
CUST02910,Male,30,Married,93,Hyderabad,Silver,649647,842064,23,1003,0,1,34,1,5,Yes,Technical Issues,93279,Low
CUST02911,Female,38,Married,2,Delhi,Silver,651471,1099383,39,5844,0,2,8,1,3,Yes,Technical Issues,11688,High
CUST02912,Male,20,Single,53,Bengaluru,Silver,52921,73631,13,9447,2,2,71,0,5,No,nan,500691,Medium
CUST02913,Female,38,Single,16,Hyderabad,Gold,64647,78908,27,10033,5,0,24,9,1,Yes,Better Offers Elsewhere,160528,High
CUST02914,Female,54,Single,113,Mumbai,Platinum,32030,59762,10,48076,3,0,63,1,2,No,nan,5432588,Medium
CUST02915,Male,39,Married,10,Pune,Silver,47928,77014,5,41416,3,0,36,2,1,Yes,High Fees,414160,High
CUST02916,Male,35,Single,68,Delhi,Gold,444820,542285,24,47423,0,0,37,1,3,No,nan,3224764,Medium
CUST02917,Male,31,Single,43,Ahmedabad,Gold,49707,95256,0,15693,2,2,7,4,4,Yes,Better Offers Elsewhere,674799,Medium
CUST02918,Male,46,Married,90,Kolkata,Platinum,40132,65356,24,1881,3,0,89,3,4,Yes,High Fees,169290,Medium
CUST02919,Female,29,Divorced,58,Pune,Silver,94669,169424,1,7512,2,2,74,6,1,Yes,High Fees,435696,Medium
CUST02920,Female,56,Married,113,Ahmedabad,Silver,44020,67738,31,15713,3,2,39,6,5,No,nan,1775569,Medium
CUST02921,Male,57,Married,60,Bengaluru,Silver,170038,229195,12,28063,3,2,22,6,1,No,nan,1683780,High
CUST02922,Female,40,Married,24,Hyderabad,Gold,124853,196326,32,15712,3,0,95,4,4,No,nan,377088,Medium
CUST02923,Male,37,Married,76,Tier-2 Cities,Platinum,134764,192731,31,30624,3,1,44,9,1,Yes,Technical Issues,2327424,Medium
CUST02924,Male,48,Married,85,Chennai,Silver,220441,316859,23,47076,4,1,0,3,2,Yes,Poor Service,4001460,Medium
CUST02925,Female,48,Married,106,Rural Areas,Silver,18312,31406,26,11211,1,0,48,7,1,No,nan,1188366,Medium
CUST02926,Female,29,Single,16,Pune,Platinum,205992,262694,3,30766,1,1,8,3,5,No,nan,492256,Medium
CUST02927,Female,32,Single,100,Mumbai,Platinum,498824,757021,23,48441,4,2,39,4,3,No,nan,4844100,Medium
CUST02928,Female,24,Single,99,Pune,Platinum,230863,377995,22,10015,2,0,27,7,1,Yes,High Fees,991485,Medium
CUST02929,Female,42,Married,9,Tier-2 Cities,Gold,123461,218264,28,20693,3,0,96,2,2,No,nan,186237,High
CUST02930,Female,44,Married,6,Rural Areas,Silver,129135,220345,33,45207,0,3,95,6,5,Yes,High Fees,271242,High
CUST02931,Female,24,Single,108,Ahmedabad,Gold,442499,844729,20,2631,3,0,7,0,2,No,nan,284148,Medium
CUST02932,Male,33,Single,65,Chennai,Gold,40679,81110,29,2924,2,5,36,1,5,Yes,Technical Issues,190060,Medium
CUST02933,Male,24,Married,78,Bengaluru,Silver,235556,459319,25,44844,2,0,81,1,4,Yes,Poor Service,3497832,Medium
CUST02934,Male,29,Married,24,Pune,Gold,112930,204552,19,22323,2,3,70,4,4,Yes,Technical Issues,535752,Medium
CUST02935,Male,43,Married,10,Mumbai,Gold,273618,478506,15,9700,1,3,17,1,3,Yes,Better Offers Elsewhere,97000,High
CUST02936,Male,30,Married,82,Ahmedabad,Silver,28312,34776,2,23531,3,1,75,3,3,Yes,High Fees,1929542,Medium
CUST02937,Female,34,Married,109,Mumbai,Gold,1223723,1990751,48,3716,6,0,67,0,5,No,nan,405044,Medium
CUST02938,Male,21,Married,73,Pune,Gold,275574,477011,36,46094,3,0,76,5,2,Yes,Technical Issues,3364862,Medium
CUST02939,Male,39,Single,27,Hyderabad,Platinum,94838,145135,39,516,2,0,74,9,2,Yes,High Fees,13932,Medium
CUST02940,Male,37,Single,119,Rural Areas,Silver,108076,162961,43,37938,1,0,79,0,1,Yes,Poor Service,4514622,Medium
CUST02941,Male,30,Married,83,Ahmedabad,Silver,77142,126051,24,26878,3,1,43,1,4,Yes,Better Offers Elsewhere,2230874,Medium
CUST02942,Male,36,Married,100,Hyderabad,Gold,53347,102709,22,35891,2,0,77,3,1,Yes,Better Offers Elsewhere,3589100,Medium
CUST02943,Male,39,Divorced,3,Kolkata,Silver,48262,67988,43,32234,2,0,15,3,3,Yes,High Fees,96702,High
CUST02944,Male,29,Divorced,38,Tier-2 Cities,Gold,146256,222198,0,13850,2,1,51,8,4,No,nan,526300,Medium
CUST02945,Female,23,Married,73,Chennai,Gold,156943,270329,32,49781,1,0,52,4,2,Yes,Technical Issues,3634013,Medium
CUST02946,Female,56,Single,74,Pune,Silver,168568,227365,14,14950,0,1,85,9,4,No,nan,1106300,Medium
CUST02947,Male,31,Divorced,73,Hyderabad,Gold,62897,117486,16,1973,2,1,17,3,3,No,nan,144029,Medium
CUST02948,Female,37,Married,17,Rural Areas,Gold,233758,405068,33,26025,1,0,39,4,4,Yes,Low Satisfaction,442425,Medium
CUST02949,Female,48,Single,106,Hyderabad,Silver,29626,43900,16,29072,2,0,60,6,3,No,nan,3081632,Medium
CUST02950,Female,73,Married,102,Kolkata,Platinum,45595,81055,40,42528,1,1,24,8,2,Yes,Poor Service,4337856,Medium
CUST02951,Female,25,Single,48,Delhi,Platinum,49272,70137,43,37579,5,0,34,8,5,Yes,Technical Issues,1803792,Medium
CUST02952,Male,42,Single,49,Chennai,Gold,134230,244240,3,30610,2,2,70,0,4,No,nan,1499890,Medium
CUST02953,Female,30,Married,43,Mumbai,Gold,41583,52251,12,36004,2,1,83,3,5,No,nan,1548172,Medium
CUST02954,Female,32,Married,84,Tier-2 Cities,Silver,31982,49297,3,27388,1,0,26,3,3,No,nan,2300592,Medium
CUST02955,Female,30,Single,7,Tier-2 Cities,Platinum,129220,182111,6,2446,1,1,92,6,4,Yes,High Fees,17122,High
CUST02956,Male,26,Married,68,Ahmedabad,Gold,86258,159867,45,22443,2,2,9,5,2,Yes,High Fees,1526124,Medium
CUST02957,Male,37,Divorced,74,Chennai,Gold,171361,308826,8,16240,3,0,74,7,4,No,nan,1201760,Medium
CUST02958,Male,23,Married,21,Kolkata,Platinum,162876,305146,22,26945,2,2,19,3,2,Yes,High Fees,565845,High
CUST02959,Male,47,Single,78,Mumbai,Silver,444612,765288,32,49952,6,1,32,7,3,Yes,High Fees,3896256,Medium
CUST02960,Male,38,Single,25,Chennai,Platinum,387313,711206,32,9676,1,1,100,5,5,No,nan,241900,Medium
CUST02961,Male,42,Single,81,Chennai,Silver,982933,1524559,19,30366,0,3,76,1,1,No,nan,2459646,Medium
CUST02962,Male,33,Divorced,61,Kolkata,Silver,165384,288172,3,45151,6,2,79,0,1,Yes,Poor Service,2754211,High
CUST02963,Female,34,Married,28,Delhi,Silver,230319,282116,0,37769,0,0,10,9,4,No,nan,1057532,Medium
CUST02964,Female,40,Married,78,Delhi,Platinum,659753,1256552,41,12118,2,2,68,8,5,Yes,Low Satisfaction,945204,Medium
CUST02965,Female,26,Married,52,Delhi,Platinum,100683,175975,33,25236,4,1,66,7,2,No,nan,1312272,Medium
CUST02966,Male,34,Married,119,Ahmedabad,Gold,266077,503651,26,39182,0,1,58,0,1,No,nan,4662658,Medium
CUST02967,Male,29,Married,13,Delhi,Gold,117605,213651,20,25101,1,0,65,3,5,No,nan,326313,Medium
CUST02968,Male,29,Married,34,Hyderabad,Gold,120525,172242,23,33350,3,2,52,1,5,Yes,Poor Service,1133900,Medium
CUST02969,Male,18,Single,105,Delhi,Platinum,68636,97346,14,41632,1,1,37,1,3,Yes,Low Satisfaction,4371360,Medium
CUST02970,Male,51,Single,67,Ahmedabad,Silver,629877,1158791,34,6304,2,1,9,6,1,Yes,Better Offers Elsewhere,422368,Medium
CUST02971,Female,31,Divorced,4,Mumbai,Silver,758080,1021715,24,20025,3,0,5,9,3,Yes,High Fees,80100,High
CUST02972,Female,49,Divorced,44,Delhi,Silver,49985,64407,8,45561,5,1,84,4,5,No,nan,2004684,Medium
CUST02973,Male,48,Divorced,15,Kolkata,Gold,652134,790408,16,27919,2,0,94,1,1,Yes,Technical Issues,418785,High
CUST02974,Male,25,Divorced,84,Hyderabad,Gold,57927,83342,20,24246,2,3,33,0,2,No,nan,2036664,Medium
CUST02975,Male,27,Married,8,Tier-2 Cities,Silver,74721,95598,12,13312,2,2,48,0,4,Yes,Technical Issues,106496,High
CUST02976,Male,63,Married,114,Hyderabad,Silver,300736,553760,2,27186,1,1,31,3,5,No,nan,3099204,Low
CUST02977,Female,55,Married,5,Ahmedabad,Platinum,53879,85540,3,36352,2,0,28,3,2,Yes,Better Offers Elsewhere,181760,High
CUST02978,Male,37,Married,66,Pune,Silver,102283,143402,3,2545,4,1,64,1,4,No,nan,167970,Medium
CUST02979,Male,40,Single,92,Mumbai,Gold,26461,44498,42,25836,2,3,32,1,1,No,nan,2376912,Medium
CUST02980,Male,31,Single,86,Delhi,Platinum,329533,413986,27,49856,0,1,16,3,2,No,nan,4287616,Medium
CUST02981,Male,42,Divorced,73,Chennai,Silver,158572,282400,6,46452,0,0,97,7,2,No,nan,3390996,Medium
CUST02982,Female,30,Single,92,Mumbai,Silver,1127366,1805041,25,30960,1,1,48,5,4,Yes,Better Offers Elsewhere,2848320,Medium
CUST02983,Male,18,Married,46,Ahmedabad,Gold,158512,191035,10,47643,1,0,15,0,2,Yes,Technical Issues,2191578,Medium
CUST02984,Male,24,Single,65,Chennai,Platinum,55739,81121,23,22168,1,1,6,7,1,No,nan,1440920,Medium
CUST02985,Female,38,Single,116,Pune,Gold,95845,172535,42,34820,5,2,99,4,1,No,nan,4039120,Medium
CUST02986,Female,26,Single,100,Pune,Platinum,775551,1047375,9,41084,1,0,12,9,5,No,nan,4108400,Low
CUST02987,Female,37,Single,113,Ahmedabad,Silver,132829,261606,36,33075,1,0,83,5,4,No,nan,3737475,Low
CUST02988,Male,27,Single,106,Tier-2 Cities,Gold,199078,381692,12,34092,2,0,3,6,3,No,nan,3613752,Medium
CUST02989,Male,30,Single,66,Tier-2 Cities,Gold,242223,441473,43,37016,3,0,62,9,1,No,nan,2443056,Medium
CUST02990,Female,46,Married,102,Pune,Platinum,134203,169476,41,6078,0,1,68,5,3,No,nan,619956,Medium
CUST02991,Female,40,Single,26,Tier-2 Cities,Silver,306241,454176,38,38465,3,1,79,2,2,Yes,Poor Service,1000090,Medium
CUST02992,Female,37,Single,31,Kolkata,Platinum,738631,1062563,18,42298,3,0,72,9,4,No,nan,1311238,Medium
CUST02993,Female,46,Single,51,Rural Areas,Gold,48214,63165,18,21579,2,0,75,1,4,No,nan,1100529,Medium
CUST02994,Female,42,Married,41,Chennai,Silver,687147,1374084,11,1437,1,3,77,1,1,Yes,Poor Service,58917,Medium
CUST02995,Female,52,Married,51,Bengaluru,Silver,55237,72789,21,8095,1,2,14,2,1,No,nan,412845,Medium
CUST02996,Male,33,Married,19,Hyderabad,Platinum,130993,190236,46,924,0,2,4,5,4,Yes,Technical Issues,17556,Medium
CUST02997,Male,33,Single,95,Rural Areas,Silver,33266,63342,36,44770,3,0,41,0,3,Yes,High Fees,4253150,Medium
CUST02998,Male,24,Single,73,Tier-2 Cities,Silver,158732,208813,29,3551,2,0,17,2,4,No,nan,259223,Medium
CUST02999,Female,33,Married,3,Chennai,Silver,202521,319096,45,36173,2,0,71,1,5,No,nan,108519,High
CUST03000,Female,47,Married,38,Delhi,Platinum,54095,107137,11,31842,0,2,7,3,4,No,nan,1209996,Medium
CUST03001,Female,50,Single,70,Bengaluru,Gold,991156,1385468,28,12738,2,1,88,0,3,No,nan,891660,Medium
CUST03002,Female,47,Married,113,Bengaluru,Gold,140405,247456,20,28286,2,0,67,2,2,Yes,Low Satisfaction,3196318,Medium
CUST03003,Female,20,Single,45,Delhi,Silver,137088,173283,10,30168,3,1,25,3,3,No,nan,1357560,Medium
CUST03004,Female,48,Single,109,Tier-2 Cities,Gold,165651,278409,36,3194,1,2,74,4,4,No,nan,348146,Medium
CUST03005,Male,19,Married,71,Chennai,Gold,83550,122922,47,4095,1,2,69,3,4,No,nan,290745,Medium
CUST03006,Male,46,Married,41,Bengaluru,Platinum,140110,246544,17,1767,1,3,32,4,2,Yes,Poor Service,72447,Medium
CUST03007,Female,34,Single,25,Rural Areas,Platinum,124342,192271,43,921,1,1,21,0,5,Yes,Poor Service,23025,Medium
CUST03008,Male,45,Single,89,Hyderabad,Silver,156623,225411,26,20150,2,0,92,7,1,No,nan,1793350,Medium
CUST03009,Female,24,Divorced,50,Ahmedabad,Gold,466208,763092,36,7517,3,1,68,1,3,No,nan,375850,Medium
CUST03010,Male,49,Married,1,Ahmedabad,Silver,31944,41902,47,10349,0,0,0,5,3,Yes,Technical Issues,10349,High
CUST03011,Female,23,Married,54,Rural Areas,Gold,298980,553575,11,24013,1,1,85,1,4,No,nan,1296702,Medium
CUST03012,Female,31,Married,86,Hyderabad,Silver,36415,65567,22,49617,2,0,34,1,3,Yes,Poor Service,4267062,Medium
CUST03013,Male,28,Married,84,Kolkata,Silver,91688,149999,33,45399,2,2,55,7,2,No,nan,3813516,Medium
CUST03014,Male,20,Single,13,Pune,Silver,74433,111176,37,42144,2,2,94,2,5,No,nan,547872,Medium
CUST03015,Female,38,Single,40,Bengaluru,Gold,12325,23814,22,2726,1,2,66,7,4,No,nan,109040,Medium
CUST03016,Female,56,Married,21,Rural Areas,Silver,72469,123745,24,4888,5,0,2,1,1,Yes,Low Satisfaction,102648,High
CUST03017,Male,64,Married,87,Delhi,Gold,123860,176852,3,2922,1,0,70,0,2,Yes,Low Satisfaction,254214,Medium
CUST03018,Male,38,Single,41,Ahmedabad,Silver,1088082,2007910,29,40494,2,0,0,0,1,Yes,Better Offers Elsewhere,1660254,Medium
CUST03019,Female,49,Married,61,Tier-2 Cities,Silver,209942,358584,29,9769,5,0,41,6,3,No,nan,595909,Medium
CUST03020,Male,40,Single,33,Hyderabad,Gold,39605,51550,12,12677,2,0,57,7,3,No,nan,418341,Medium
CUST03021,Female,42,Single,73,Chennai,Silver,49046,63337,41,12532,2,1,87,0,5,No,nan,914836,Low
CUST03022,Female,34,Single,29,Hyderabad,Silver,48922,95421,48,44776,2,2,100,2,1,Yes,High Fees,1298504,Medium
CUST03023,Female,39,Married,116,Pune,Gold,49160,70315,13,7816,3,1,93,3,2,No,nan,906656,Medium
CUST03024,Female,43,Single,55,Ahmedabad,Silver,329626,570512,46,3343,3,0,95,7,1,Yes,Technical Issues,183865,Medium
CUST03025,Male,32,Single,32,Bengaluru,Silver,453706,557671,7,28515,1,1,95,6,1,Yes,High Fees,912480,Medium
CUST03026,Male,37,Married,11,Hyderabad,Silver,42657,70179,23,4611,0,0,84,4,1,Yes,Poor Service,50721,High
CUST03027,Male,37,Married,52,Rural Areas,Platinum,120483,166857,17,45731,0,2,63,6,1,No,nan,2378012,Medium
CUST03028,Male,46,Married,36,Hyderabad,Gold,143464,188181,34,22543,3,0,79,1,3,Yes,Low Satisfaction,811548,Medium
CUST03029,Male,27,Single,93,Rural Areas,Gold,464779,845341,24,30601,4,1,3,6,5,Yes,Better Offers Elsewhere,2845893,Medium
CUST03030,Male,37,Married,112,Pune,Gold,76187,140765,16,47046,4,1,16,0,2,No,nan,5269152,Medium
CUST03031,Male,57,Married,31,Chennai,Silver,859208,1522662,31,37492,2,0,76,5,4,Yes,Poor Service,1162252,Medium
CUST03032,Female,49,Single,14,Hyderabad,Silver,211566,255772,23,28370,3,0,98,7,3,No,nan,397180,Medium
CUST03033,Male,51,Married,63,Delhi,Gold,779431,1112970,6,38247,1,0,39,6,3,Yes,High Fees,2409561,Medium
CUST03034,Male,38,Married,52,Ahmedabad,Silver,39921,59433,12,35669,1,0,33,4,2,Yes,Low Satisfaction,1854788,Medium
CUST03035,Female,41,Single,54,Bengaluru,Silver,266256,466661,26,42209,1,2,55,2,2,Yes,High Fees,2279286,Medium
CUST03036,Male,48,Divorced,117,Tier-2 Cities,Silver,274203,494781,47,29915,3,1,10,6,5,No,nan,3500055,Medium
CUST03037,Male,53,Married,50,Ahmedabad,Silver,295821,503571,4,16185,2,0,99,8,4,No,nan,809250,Medium
CUST03038,Female,18,Divorced,89,Hyderabad,Platinum,20493,37528,35,16463,1,1,88,9,3,No,nan,1465207,Medium
CUST03039,Male,24,Married,54,Rural Areas,Silver,589978,909651,25,30198,1,0,39,6,5,Yes,Low Satisfaction,1630692,Low
CUST03040,Male,51,Single,90,Delhi,Gold,1148644,1876282,41,29650,1,1,93,0,3,No,nan,2668500,Medium
CUST03041,Male,35,Single,86,Ahmedabad,Silver,33470,41884,44,49695,3,1,12,9,5,No,nan,4273770,Medium
CUST03042,Female,31,Married,73,Hyderabad,Platinum,92364,142400,30,21926,3,1,23,6,5,No,nan,1600598,Medium
CUST03043,Male,25,Divorced,97,Mumbai,Silver,108322,167477,9,6535,4,2,99,9,4,No,nan,633895,Medium
CUST03044,Male,32,Married,87,Hyderabad,Silver,713213,1204770,45,7571,3,0,33,1,1,No,nan,658677,Medium
CUST03045,Female,23,Married,99,Kolkata,Gold,299748,450316,25,21078,3,2,7,6,3,Yes,Technical Issues,2086722,Medium
CUST03046,Male,58,Single,84,Hyderabad,Gold,45831,63740,21,28544,3,2,81,4,5,No,nan,2397696,Medium
CUST03047,Female,37,Married,97,Mumbai,Silver,43088,59895,11,29342,1,0,6,5,5,No,nan,2846174,Low
CUST03048,Female,37,Divorced,35,Chennai,Silver,39763,51974,31,17031,1,1,61,5,2,No,nan,596085,Medium
CUST03049,Male,43,Married,110,Pune,Silver,31166,54877,26,2670,3,1,45,9,1,No,nan,293700,Medium
CUST03050,Female,47,Divorced,30,Kolkata,Silver,37825,64228,32,25187,0,2,85,2,2,Yes,Poor Service,755610,Medium
CUST03051,Female,47,Married,110,Hyderabad,Silver,382091,635570,19,38386,1,3,70,8,1,No,nan,4222460,Medium
CUST03052,Male,48,Married,55,Delhi,Silver,361659,587629,38,7797,2,1,12,2,4,Yes,Poor Service,428835,Medium
